taxon,sample_size,run,term,estimate,std.error,conf.low,conf.high,statistic,p.value
Birds,75,48,(Intercept),2.1544848774946774,0.03452529025338863,2.0856917363770955,2.2232780186122594,62.40309239060536,9.629598077134394e-66
Birds,75,48,relative_time_first_species,-0.221058654479317,0.05160997483512353,-0.32389377320588336,-0.11822353575275062,-4.283254451983844,5.4602572384765124e-5
Birds,75,49,(Intercept),2.1105924497017177,0.03263074264594973,2.045574275099915,2.1756106243035203,64.68110372485481,7.110403186230689e-67
Birds,75,49,relative_time_first_species,-0.14184528538156427,0.05206412026309161,-0.24558531076073437,-0.038105260002394184,-2.7244344985527156,0.00803259042211237
Birds,75,50,(Intercept),2.13312467393745,0.018419045048902617,2.0970180784075287,2.169231269467371,115.81081800245332,0
Birds,75,50,relative_time_first_species,-0.14568052301447332,0.03962461990663309,-0.23091700945349272,-0.06044403657545391,-3.6765153421720687,0.002610942787883945
Birds,100,1,(Intercept),2.1447539332568213,0.015883611126154818,2.1136188024165032,2.1758890640971393,135.02936556569009,0
Birds,100,1,relative_time_first_species,-0.17708838330431953,0.03577592595192814,-0.24933913358745347,-0.10483763302118561,-4.949931513785889,1.3172117778378832e-5
Birds,100,2,(Intercept),2.127625540388748,0.028765733239174036,2.0705480853523537,2.1847029954251425,73.96389039342421,1.871678119827127e-88
Birds,100,2,relative_time_first_species,-0.11097009351727596,0.05190741616201841,-0.21396566767980202,-0.007974519354749923,-2.1378466069454403,0.034991173849966924
Birds,100,3,(Intercept),2.1116215751246252,0.030469065375160483,2.051164339132406,2.1720788111168443,69.30378563059233,1.0417522917567361e-85
Birds,100,3,relative_time_first_species,-0.1313019486451811,0.04227656678232815,-0.21518782922185514,-0.04741606806850708,-3.105785512840321,0.002475745911173228
Birds,100,4,(Intercept),2.106517726854673,0.028830096729285295,2.0493125611588154,2.1637228925505307,73.06662015861,6.132159178054619e-88
Birds,100,4,relative_time_first_species,-0.10944033259445493,0.04568866043423268,-0.2000965452833927,-0.018784119905517135,-2.395349996132863,0.01848465149358604
Birds,100,5,(Intercept),2.1262679103790076,0.03132262620951986,2.0641170240890583,2.188418796668957,67.88281085232798,7.768523848520088e-85
Birds,100,5,relative_time_first_species,-0.13773057465078975,0.044157866896419526,-0.22534936317642545,-0.05011178612515403,-3.1190495449850957,0.002376573044184825
Birds,100,6,(Intercept),2.0656522758055265,0.029629109180687223,2.0068616956633636,2.1244428559476893,69.71698889792998,5.850790611212874e-86
Birds,100,6,relative_time_first_species,-0.046696907560484155,0.04642712669969826,-0.1388183987805382,0.045424583659569875,-1.0058108455113086,0.31695863576322647
Birds,100,7,(Intercept),2.1205245493163316,0.029851339415682725,2.061293015662019,2.1797560829706444,71.0361608833636,9.483174348256705e-87
Birds,100,7,relative_time_first_species,-0.1498503932756086,0.04821406679005174,-0.24551756153109855,-0.05418322502011863,-3.1080222692711748,0.0024587567202021083
Birds,100,8,(Intercept),2.097794221459556,0.03004314529421524,2.038182103562693,2.157406339356419,69.82605186360041,5.027566514009686e-86
Birds,100,8,relative_time_first_species,-0.15386268600096312,0.04716899680682085,-0.2474562084795055,-0.060269163522420746,-3.2619452694977364,0.0015185749479212233
Birds,100,9,(Intercept),2.1457838838914776,0.015821499640483176,2.1147705096264384,2.1767972581565167,135.62455725757908,0
Birds,100,9,relative_time_first_species,-0.11628359990854854,0.034658353402118994,-0.18713295787611461,-0.04543424194098246,-3.35513919427687,0.002204490131539766
Birds,100,10,(Intercept),2.089764971771298,0.01579780404926656,2.058798049617879,2.1207318939247166,132.28199091811868,0
Birds,100,10,relative_time_first_species,-0.07832830563748465,0.03650850260321188,-0.1514537478695284,-0.005202863405440905,-2.145481190745786,0.03623768686921457
Birds,100,11,(Intercept),2.1313501661901837,0.028300180620702418,2.0751964680059274,2.18750386437444,75.31224605086224,3.2282906407057655e-89
Birds,100,11,relative_time_first_species,-0.12992861581683166,0.044189095773046416,-0.2176093682425296,-0.042247863391133705,-2.940286818362165,0.004081997383091556
Birds,100,12,(Intercept),2.118626460811311,0.03183031728264116,2.055468205623833,2.1817847159987886,66.5600170428309,5.229272477223151e-84
Birds,100,12,relative_time_first_species,-0.14747483971396003,0.050787660474400746,-0.2482485767426852,-0.04670110268523485,-2.903753359308487,0.004546850080573719
Birds,100,13,(Intercept),2.159043925772902,0.029492575104796876,2.1005242582943398,2.217563593251464,73.20635509449767,5.093696885775466e-88
Birds,100,13,relative_time_first_species,-0.1616846486728507,0.048428760698450035,-0.2577778164940547,-0.06559148085164675,-3.3386080160012317,0.001187597198469613
Birds,100,14,(Intercept),2.116525208099789,0.0292748311708854,2.0584375922197102,2.174612823979868,72.29845992091424,1.7131562243517472e-87
Birds,100,14,relative_time_first_species,-0.17842319092099018,0.04394923000804352,-0.26562799720144836,-0.09121838464053203,-4.0597569260789195,9.82855925757673e-5
Birds,100,15,(Intercept),2.1211578244512395,0.028785777779556883,2.0640405967533977,2.1782750521490812,73.6877023332559,2.6929815678666795e-88
Birds,100,15,relative_time_first_species,-0.13678928290495926,0.04337756825160931,-0.22285978774029397,-0.050718778069624534,-3.1534566924434353,0.002136264025675514
Birds,100,16,(Intercept),2.093985727344896,0.02949790789957545,2.0354554784797556,2.152515976210036,70.98760137409724,1.0134345033403544e-86
Birds,100,16,relative_time_first_species,-0.11652073256604954,0.0496257660723189,-0.21498901909809798,-0.018052446034001107,-2.3479885911734963,0.02086404924969148
Birds,100,17,(Intercept),2.126745980708252,0.03214252326420311,2.062968240621335,2.190523720795169,66.1661178006144,9.292316562400976e-84
Birds,100,17,relative_time_first_species,-0.12128558100999515,0.04670068389399135,-0.2139498701746847,-0.028621291845305583,-2.597083616276551,0.010834143165143636
Birds,100,18,(Intercept),2.098766095160251,0.028532975630979892,2.0421504820208587,2.1553817082996436,73.55580863012058,3.205292582756123e-88
Birds,100,18,relative_time_first_species,-0.13890466752273967,0.046684813473935625,-0.23153746506290704,-0.046271869982572295,-2.9753715863144845,0.0036771795590135785
Birds,100,19,(Intercept),2.1217955168198688,0.02976256543993975,2.0627401295713463,2.180850904068391,71.29074679740256,6.7003321627063245e-87
Birds,100,19,relative_time_first_species,-0.13657567418511413,0.04496115686949559,-0.22578836414151404,-0.04736298422871421,-3.037637011466123,0.003048691380139789
Birds,100,20,(Intercept),2.154569607657699,0.03041498798938122,2.094219673672862,2.2149195416425353,70.83907474860497,1.2418337655486432e-86
Birds,100,20,relative_time_first_species,-0.1979001931338,0.0478180102448544,-0.29278149817403565,-0.10301888809356433,-4.138612044299681,7.347005484898705e-5
Birds,100,21,(Intercept),2.1457769170639303,0.02942292144465281,2.0873954569581317,2.204158377169729,72.92875118129693,7.370441185402555e-88
Birds,100,21,relative_time_first_species,-0.17708120976042807,0.041747147901998315,-0.25991660915411174,-0.09424581036674443,-4.241755872188618,4.9953363233658166e-5
Birds,100,22,(Intercept),2.0423352523425424,0.01579251210821306,2.0113786866851,2.073291817999985,129.32301323235362,0
Birds,100,22,relative_time_first_species,-0.009894590753689224,0.034529850840845804,-0.08005409242628642,0.060264910918907975,-0.28655179541015524,0.7761853712997426
Birds,100,23,(Intercept),2.139578050876347,0.030212715707066386,2.079629467390474,2.1995266343622197,70.81713777804904,1.2801523885027085e-86
Birds,100,23,relative_time_first_species,-0.15240434188501895,0.050131296388992816,-0.2518757118128381,-0.05293297195719984,-3.0401037448232024,0.0030259729856636133
Birds,100,24,(Intercept),2.106200107216378,0.029250410056222757,2.0481609486637677,2.164239265768988,72.0058318214347,2.5404034668097975e-87
Birds,100,24,relative_time_first_species,-0.11445400386969606,0.043367996532957684,-0.2005055163258092,-0.02840249141358292,-2.6391351461835755,0.009656294047377197
Birds,100,25,(Intercept),2.101120822949844,0.030767375751313726,2.0400716740819824,2.162169971817706,68.29054385179825,4.347010592851022e-85
Birds,100,25,relative_time_first_species,-0.09233239278523844,0.04808333779213518,-0.18774016718233816,0.003075381611861272,-1.9202575575013623,0.05770335450479962
Birds,100,26,(Intercept),2.07384891089563,0.027800793429039097,2.0186861048685523,2.1290117169227076,74.59675264985091,8.17323748638827e-89
Birds,100,26,relative_time_first_species,0.0011634974899115385,0.04112425414028305,-0.0804359451662392,0.08276294014606228,0.02829224539714729,0.9774860201944039
Birds,100,27,(Intercept),2.1131701087941233,0.033172305992749444,2.0473490573131827,2.178991160275064,63.702840232331276,3.649126099421706e-82
Birds,100,27,relative_time_first_species,-0.14459192560794198,0.05183182705227966,-0.24743751509911505,-0.04174633611676892,-2.789635901935326,0.006330105472424572
Birds,100,28,(Intercept),2.117316179117014,0.027640456675671356,2.0624715173085297,2.172160840925498,76.60206934933308,6.1796056044808305e-90
Birds,100,28,relative_time_first_species,-0.09551325500375162,0.04483754070256609,-0.1844806615770142,-0.00654584843048904,-2.1302072662135396,0.035632829751130975
Birds,100,29,(Intercept),2.1397813210940244,0.03272553044158918,2.0748467681567266,2.204715874031322,65.38568793906202,2.930726167654452e-83
Birds,100,29,relative_time_first_species,-0.18030449726242953,0.04849894276999184,-0.27653692287605725,-0.0840720716488018,-3.717699540741141,3.332909522848404e-4
Birds,100,30,(Intercept),2.1038839530907216,0.03122413809479941,2.041928489192565,2.165839416988878,67.38004894492629,1.5966368044879362e-84
Birds,100,30,relative_time_first_species,-0.0830952159761029,0.04977244956539686,-0.1818545534206673,0.015664121468461495,-1.6695022387218998,0.09817715158235929
Birds,100,31,(Intercept),2.1296067174985174,0.015708262001217693,2.0988153153273363,2.1603981196696984,135.57239606351305,0
Birds,100,31,relative_time_first_species,-0.17917463709142217,0.03837171858629432,-0.2558274772989689,-0.10252179688387546,-4.669445197990692,1.5893529636058252e-5
Birds,100,32,(Intercept),2.1110568108326246,0.03227882510633251,2.0470086194667667,2.1751050021984826,65.40067068359542,2.8658157713758994e-83
Birds,100,32,relative_time_first_species,-0.16183520019177744,0.05120010324103511,-0.2634273119477835,-0.06024308843577135,-3.160837380149502,0.002087753046552715
Birds,100,33,(Intercept),2.1676823391207485,0.029878611997893594,2.1083966911851286,2.2269679870563683,72.5496331380309,1.2229612074266853e-87
Birds,100,33,relative_time_first_species,-0.2098334057354527,0.04543693817995005,-0.2999901472911595,-0.11967666417974586,-4.618123802806014,1.1657391542441985e-5
Birds,100,34,(Intercept),2.0881724152447183,0.029604702914389377,2.029430261641553,2.1469145688478837,70.53515859568924,1.885600686210005e-86
Birds,100,34,relative_time_first_species,-0.1528176972582269,0.043404673717662275,-0.23894198705486275,-0.06669340746159104,-3.5207659491296246,6.522024945368086e-4
Birds,100,35,(Intercept),2.094700199153747,0.03223998770515682,2.0307290700930207,2.158671328214473,64.97211532182742,5.41382817891198e-83
Birds,100,35,relative_time_first_species,-0.08939786364563748,0.051374014737937505,-0.19133505268687248,0.012539325395597517,-1.7401377739634,0.08494226795569268
Birds,100,36,(Intercept),2.138995722186582,0.03135497418683814,2.076780650790489,2.2012107935826752,68.21870461256724,4.813831454376672e-85
Birds,100,36,relative_time_first_species,-0.18372156435375503,0.05055117038559168,-0.28402605385047375,-0.08341707485703631,-3.6343681650172073,4.4407775077554424e-4
Birds,100,37,(Intercept),2.1289118441140005,0.030143616595250278,2.0691003692668115,2.1887233189611894,70.62562773072999,1.66481494878067e-86
Birds,100,37,relative_time_first_species,-0.1469062797174037,0.046113727863205396,-0.23840592007685937,-0.05540663935794801,-3.1857385322044562,0.001931549486120879
Birds,100,38,(Intercept),2.052576850155316,0.030268726551669258,1.9925171290587074,2.112636571251925,67.81180062701121,8.598689771299789e-85
Birds,100,38,relative_time_first_species,-0.04364372209360688,0.044837135154135815,-0.13261032767093223,0.045322883483718476,-0.9733833783887762,0.33273515346409244
Birds,100,39,(Intercept),2.144207725606184,0.029037187502110682,2.08659164641263,2.2018238047997376,73.84350586468898,2.1929775387599925e-88
Birds,100,39,relative_time_first_species,-0.18097303152694624,0.04893212170835989,-0.27806497626671756,-0.08388108678717492,-3.6984505312392293,3.5626734843544793e-4
Birds,100,40,(Intercept),2.1350364356942193,0.02688741617083947,2.0816859687369176,2.188386902651521,79.40653062862009,1.8604179802951503e-91
Birds,100,40,relative_time_first_species,-0.14433144475522233,0.03951147095893123,-0.22273077541881203,-0.06593211409163262,-3.6528998099119727,4.1677423715102605e-4
Birds,100,41,(Intercept),2.15130658273765,0.029915160820467766,2.09194841262711,2.21066475284819,71.91358908776915,2.878427132963746e-87
Birds,100,41,relative_time_first_species,-0.16501741601821954,0.05188752133637464,-0.2679735170372476,-0.06206131499919146,-3.1802909787972005,0.0019647615507904573
Birds,100,42,(Intercept),2.079333208528376,0.029745999371313794,2.020310692265168,2.138355724791584,69.90295342148183,4.51848751996111e-86
Birds,100,42,relative_time_first_species,-0.043869941937578934,0.04465122065419927,-0.13246765094278154,0.044727767067623665,-0.9825026347505494,0.32824730135037716
Birds,100,43,(Intercept),2.0864288680959704,0.030237271197496054,2.02643156118498,2.146426175006961,69.00189023236817,1.5913605454307182e-85
Birds,100,43,relative_time_first_species,-0.08057753046465105,0.04736692917147312,-0.17456379524247928,0.013408734313177198,-1.7011347763954079,0.09205665797972118
Birds,100,44,(Intercept),2.140694358350463,0.027961779744722026,2.0852121207906755,2.1961765959102504,76.55787213453512,6.5384204254489145e-90
Birds,100,44,relative_time_first_species,-0.1315607244951422,0.0434985077092238,-0.21787120115720077,-0.04525024783308362,-3.0244882278397083,0.003172482226432283
Birds,100,45,(Intercept),2.1282479386554654,0.03008728997627485,2.068548227409221,2.1879476499017096,70.73578046855275,1.431210887484127e-86
Birds,100,45,relative_time_first_species,-0.15245127282525509,0.042534172355832525,-0.2368482995674824,-0.06805424608302776,-3.584206871356934,5.267361620375118e-4
Birds,100,46,(Intercept),2.1473500446918568,0.027224667608932603,2.093330397682711,2.2013696917010024,78.87516114199668,3.579697721923389e-91
Birds,100,46,relative_time_first_species,-0.13687329173733961,0.04576491378922534,-0.22768080959149917,-0.046065773883180075,-2.9907909882169244,0.003511269342103752
Birds,100,47,(Intercept),2.10697338627609,0.031624336597262076,2.0442238417504215,2.169722930801759,66.6250619928737,4.756966181435851e-84
Birds,100,47,relative_time_first_species,-0.15618894932617391,0.04502163257110585,-0.24552163578623476,-0.06685626286611306,-3.469197814617088,7.744604034437809e-4
Birds,100,48,(Intercept),2.158079887803497,0.03063707640591057,2.0972892816406468,2.218870493966347,70.44013792997413,2.1490752137954966e-86
Birds,100,48,relative_time_first_species,-0.21446363328291362,0.047962618320565656,-0.30963187366685113,-0.11929539289897612,-4.4714746774146565,2.072909837027954e-5
Birds,100,49,(Intercept),2.077878738531728,0.0299716475683231,2.018408487351121,2.1373489897123346,69.32814533452037,1.0068377306323555e-85
Birds,100,49,relative_time_first_species,-0.09473868103565,0.045794591780430036,-0.18560508617237176,-0.003872275898928232,-2.068774441529924,0.04117330459817054
Birds,100,50,(Intercept),2.154245794579525,0.03265116344436263,2.0894588026488554,2.219032786510194,65.97761204590292,1.224755903524171e-83
Birds,100,50,relative_time_first_species,-0.17906647726800562,0.0506766652489936,-0.27961997540097455,-0.07851297913503667,-3.533509483865688,6.249296350851235e-4
Birds,200,1,(Intercept),2.110053339985464,0.02127352542283241,2.0681028726454724,2.1520038073254555,99.18682014598248,2.1492527052867167e-171
Birds,200,1,relative_time_first_species,-0.11484724183141656,0.03417064809607152,-0.18223027473248476,-0.047464208930348376,-3.3609910326699413,9.310792268390972e-4
Birds,200,2,(Intercept),2.133275627885184,0.0219282058578219,2.090034158809755,2.1765170969606134,97.28454948466448,9.38483190405922e-170
Birds,200,2,relative_time_first_species,-0.14140933871973713,0.03557280547905491,-0.21155736533138175,-0.07126131210809251,-3.975209062523849,9.834010114691899e-5
Birds,200,3,(Intercept),2.1064029424512207,0.02005710822295007,2.0668511967625403,2.145954688139901,105.0202710698344,3.0587389565708496e-176
Birds,200,3,relative_time_first_species,-0.09816550986253025,0.03327999225513896,-0.16379220816005532,-0.03253881156500518,-2.949685477987812,0.0035621860131171777
Birds,200,4,(Intercept),2.125004103015326,0.02169931427487606,2.082213998249387,2.1677942077812653,97.92955095708726,2.5877316057294853e-170
Birds,200,4,relative_time_first_species,-0.13953375748184005,0.034917322619319034,-0.2083892003493742,-0.07067831461430589,-3.9961184596850763,9.064114136028792e-5
Birds,200,5,(Intercept),2.1221985161089445,0.022438174584526755,2.0779514109407846,2.1664456212771044,94.57982012371012,2.2797473320265702e-167
Birds,200,5,relative_time_first_species,-0.11732776760016267,0.0330194443925735,-0.18244067703603822,-0.0522148581642871,-3.5532932112737545,4.750931772293532e-4
Birds,200,6,(Intercept),2.1335352067611035,0.02122375942499131,2.0916828753790813,2.175387538143126,100.52579112109763,1.5710187804884926e-172
Birds,200,6,relative_time_first_species,-0.181142011049386,0.03135977007739338,-0.2429821148993819,-0.11930190719939007,-5.776254436889752,2.905531022655755e-8
Birds,200,7,(Intercept),2.0929992717446724,0.020089093071388436,2.0533844530405556,2.132614090448789,104.18585171102585,1.4549789951414633e-175
Birds,200,7,relative_time_first_species,-0.1120438836471325,0.03152275838688094,-0.17420539392588757,-0.04988237336837742,-3.554380688136817,4.7325066215359534e-4
Birds,200,8,(Intercept),2.1197825956545238,0.021124867707831625,2.078125274240049,2.1614399170689986,100.34536665375927,2.2312543903036535e-172
Birds,200,8,relative_time_first_species,-0.140365242497087,0.031442600548364515,-0.20236868516398882,-0.07836179983018522,-4.464174083857326,1.3449428918588453e-5
Birds,200,9,(Intercept),2.0796304845939995,0.021641652965788273,2.0369540852267938,2.122306883961205,96.09388376578893,1.034423629138179e-168
Birds,200,9,relative_time_first_species,-0.099888981712176,0.03399360262371702,-0.16692288904398347,-0.032855074380368526,-2.938464122731269,0.003688048299305255
Birds,200,10,(Intercept),2.1191053170099576,0.021925187525875675,2.075869799887359,2.1623408341325563,96.65163933074831,3.349035372884833e-169
Birds,200,10,relative_time_first_species,-0.09767010152973035,0.034417103229604694,-0.16553913353698907,-0.029801069522471635,-2.8378362024877526,0.005012614828765407
Birds,200,11,(Intercept),2.1296840071883367,0.01930255889420683,2.0916202001050053,2.167747814271668,110.33169326723343,1.9639473600118887e-180
Birds,200,11,relative_time_first_species,-0.1481758121758743,0.03200465346598895,-0.21128759747701636,-0.08506402687473225,-4.6298208581867435,6.596295128004515e-6
Birds,200,12,(Intercept),2.123977290772726,0.02183018086083488,2.080929122808766,2.1670254587366857,97.29545093157309,9.181300179260892e-170
Birds,200,12,relative_time_first_species,-0.12216360544377342,0.034194256820993175,-0.18959319392306287,-0.05473401696448396,-3.572635196702753,4.433044673746817e-4
Birds,200,13,(Intercept),2.145933536643028,0.021525057201598627,2.1034870591111683,2.188380014174888,99.6946728895872,7.939578256656302e-172
Birds,200,13,relative_time_first_species,-0.1733599336624651,0.03320867075636729,-0.23884598944730512,-0.1078738778776251,-5.220321371316128,4.4769884789782096e-7
Birds,200,14,(Intercept),2.148821282144873,0.02089993677393993,2.1076075150638554,2.190035049225891,102.81472644569108,1.936055646291863e-174
Birds,200,14,relative_time_first_species,-0.18817368951567656,0.03352650475381333,-0.2542864999042262,-0.12206087912712693,-5.612684379044122,6.623975533869968e-8
Birds,200,15,(Intercept),2.131409894443648,0.021125141709360872,2.0897520325900505,2.173067756297246,100.89446611850126,7.691696943994469e-173
Birds,200,15,relative_time_first_species,-0.12997550582708925,0.03306782137142101,-0.1951838133174036,-0.0647671983367749,-3.9305736040845156,1.1690712415757704e-4
Birds,200,16,(Intercept),2.1110675754053925,0.021502517741005787,2.0686655447122733,2.1534696060985117,98.17769253037466,1.580112232630521e-170
Birds,200,16,relative_time_first_species,-0.10285202223594249,0.032812409042785484,-0.16755666717360876,-0.03814737729827622,-3.1345465095790255,0.0019815444440307427
Birds,200,17,(Intercept),2.110427759283614,0.02069027904636685,2.069627428211505,2.1512280903557226,102.0009326386634,9.139763835675418e-174
Birds,200,17,relative_time_first_species,-0.12165040624888335,0.033693497450440577,-0.18809251862603932,-0.05520829387172739,-3.6105010003137163,3.8677671491085173e-4
Birds,200,18,(Intercept),2.1039217715146337,0.021564598971332567,2.0613973196437025,2.146446223385565,97.56368640620371,5.367301879823598e-170
Birds,200,18,relative_time_first_species,-0.14087773252071803,0.031872435950134705,-0.20372879095004354,-0.07802667409139251,-4.420049121476786,1.620769027648313e-5
Birds,200,19,(Intercept),2.1069650018322883,0.02203876375064798,2.063505517483827,2.1504244861807496,95.60268559847599,2.8064066517309326e-168
Birds,200,19,relative_time_first_species,-0.11560239260847063,0.0344273908188267,-0.18349171110281787,-0.0477130741141234,-3.357860989722555,9.411085780137624e-4
Birds,200,20,(Intercept),2.0953490482769905,0.020992520201749295,2.0539527110094435,2.1367453855445375,99.81407797346725,6.282671725295878e-172
Birds,200,20,relative_time_first_species,-0.10527290403585977,0.03198773589097044,-0.16835132883155213,-0.04219447924016741,-3.2910395532425416,0.0011808164072554795
Birds,200,21,(Intercept),2.128692712479904,0.019935511655195352,2.0893807496775203,2.1680046752822877,106.77893546440028,1.1893530788425385e-177
Birds,200,21,relative_time_first_species,-0.16507754328154,0.03318899428736929,-0.2305247982078253,-0.09963028835525474,-4.9738639819032855,1.4149495269083118e-6
Birds,200,22,(Intercept),2.121575821412251,0.021707016193448586,2.078770529141326,2.1643811136831763,97.73687007487311,3.7976598285134356e-170
Birds,200,22,relative_time_first_species,-0.14387860402889127,0.03502510293741899,-0.21294658401678185,-0.07481062404100071,-4.107870982876652,5.8308397664660185e-5
Birds,200,23,(Intercept),2.1346359740034835,0.022424677196639726,2.0904154852521937,2.1788564627547733,95.19138024976131,6.49790019365778e-168
Birds,200,23,relative_time_first_species,-0.14607978228989352,0.034778480210471516,-0.21466143341611812,-0.07749813116366891,-4.200292290113071,4.0206000594939063e-5
Birds,200,24,(Intercept),2.121552900772164,0.021731402329012182,2.0786995201618486,2.164406281382479,97.6261388313545,4.736596423562792e-170
Birds,200,24,relative_time_first_species,-0.13677358006230433,0.0356665131603862,-0.20710639327853084,-0.06644076684607783,-3.834789777381853,1.685966027856944e-4
Birds,200,25,(Intercept),2.1190222532747915,0.019782947013159437,2.080011141167678,2.1580333653819053,107.11357877394289,6.450108978517074e-178
Birds,200,25,relative_time_first_species,-0.13385474498195699,0.03136550500691946,-0.19570615827750729,-0.07200333168640669,-4.267578186687179,3.055423629556782e-5
Birds,200,26,(Intercept),2.1232682365395767,0.02213794814976189,2.0796131642235047,2.1669233088556488,95.91079634733059,1.5005287978504486e-168
Birds,200,26,relative_time_first_species,-0.13604512261767998,0.032237911019235246,-0.19961688291668217,-0.0724733623186778,-4.220035303667988,3.7107061841969136e-5
Birds,200,27,(Intercept),2.1016923138209256,0.020217615137880184,2.0618240555673233,2.141560572074528,103.95352268246253,2.2497028779157254e-175
Birds,200,27,relative_time_first_species,-0.11785941159190602,0.03031184944273002,-0.17763306120588235,-0.058085761977929695,-3.8882289849909957,1.3756319199146846e-4
Birds,200,28,(Intercept),2.1169243744495647,0.02199720075128714,2.0735468505749677,2.1603018983241618,96.23608014422905,7.752699380388295e-169
Birds,200,28,relative_time_first_species,-0.13193763885704618,0.03296027889321525,-0.19693387637655188,-0.06694140133754048,-4.002928472920327,8.825998875331586e-5
Birds,200,29,(Intercept),2.1219060000871965,0.023055507864732497,2.0764415405879757,2.1673704595864174,92.03466748754771,4.602358707374764e-165
Birds,200,29,relative_time_first_species,-0.10795498075257208,0.03608923309119777,-0.1791213797028311,-0.03678858180231308,-2.9913348526905246,0.003128690996958733
Birds,200,30,(Intercept),2.1265398073759534,0.022264926172266896,2.0826343404155034,2.1704452743364033,95.51075044770474,3.385339401662403e-168
Birds,200,30,relative_time_first_species,-0.1453362191638209,0.033928136519390424,-0.21224103010237422,-0.07843140822526755,-4.283648737405874,2.8601448677967277e-5
Birds,200,31,(Intercept),2.0992199545757932,0.02186136963615416,2.056110283577776,2.1423296255738107,96.02417366861224,1.1913888093671914e-168
Birds,200,31,relative_time_first_species,-0.11069711441613912,0.03403404429606084,-0.17781077085065405,-0.04358345798162418,-3.25254070463061,0.0013435924880938737
Birds,200,32,(Intercept),2.1086358336368733,0.021472647008947895,2.066292706835431,2.150978960438316,98.20101977917211,1.508402147497319e-170
Birds,200,32,relative_time_first_species,-0.10952892606893624,0.032562920556003884,-0.17374159027224712,-0.045316261865625374,-3.3636087979443086,9.227681236495429e-4
Birds,200,33,(Intercept),2.1451319667369626,0.021171198167234354,2.103383283626533,2.1868806498473923,101.32312539858421,3.3615537999237114e-173
Birds,200,33,relative_time_first_species,-0.14583588658144744,0.032640030583830366,-0.21020060878957342,-0.08147116437332146,-4.468007044506064,1.3232377724604708e-5
Birds,200,34,(Intercept),2.1282620655508717,0.02205761294842697,2.0847654114238954,2.171758719677848,96.48650878619429,4.672497012136716e-169
Birds,200,34,relative_time_first_species,-0.14570922628334718,0.03354668279236885,-0.21186182652296104,-0.07955662604373333,-4.343476438048679,2.2330651256143328e-5
Birds,200,35,(Intercept),2.081724920749336,0.02063179359438482,2.041039920331228,2.1224099211674434,100.89888265050796,7.622787252904246e-173
Birds,200,35,relative_time_first_species,-0.11751793017199609,0.03173088711337372,-0.1800898605545612,-0.05494599978943099,-3.70358161598531,2.7530495607150374e-4
Birds,200,36,(Intercept),2.1102123785899196,0.020627483090753653,2.0695358782622226,2.1508888789176166,102.3010111949058,5.150627392872302e-174
Birds,200,36,relative_time_first_species,-0.10722999579436146,0.03348178998392817,-0.1732546306314472,-0.04120536095727573,-3.202636294111924,0.001585678094345684
Birds,200,37,(Intercept),2.0849566339512453,0.02218293738904434,2.0412128453145684,2.1287004225879222,93.9892042872987,7.71846880340365e-167
Birds,200,37,relative_time_first_species,-0.10009403445371391,0.033775307312456856,-0.16669747298103738,-0.03349059592639045,-2.963526979273337,0.003412363014823242
Birds,200,38,(Intercept),2.1243869286267274,0.020192221402633194,2.0845687453430437,2.164205111910411,105.20818320413692,2.157305446633247e-176
Birds,200,38,relative_time_first_species,-0.1340184281114914,0.03142726954583786,-0.1959916383739364,-0.07204521784904637,-4.264399359162286,3.095534027326465e-5
Birds,200,39,(Intercept),2.101615067101022,0.0221757313899097,2.057885488390415,2.1453446458116288,94.77094712904437,1.5390067488668574e-167
Birds,200,39,relative_time_first_species,-0.13118066333100872,0.03334560990536845,-0.19693675692589718,-0.06542456973612025,-3.9339710295684047,1.1538417548144866e-4
Birds,200,40,(Intercept),2.136921405029976,0.022188542891048692,2.09316656245128,2.180676247608672,96.30742385936723,6.712673185387274e-169
Birds,200,40,relative_time_first_species,-0.15693470516947766,0.03409271908580112,-0.22416406616141693,-0.089705344177538407,-4.60317362116293,7.406791866617979e-6
Birds,200,41,(Intercept),2.1418559938504864,0.021892277122378314,2.0986853742343197,2.185026613466653,97.83614476819675,3.1186060415328103e-170
Birds,200,41,relative_time_first_species,-0.14225464914798838,0.033954082554153366,-0.20921062523845724,-0.07529867305751951,-4.18961840365165,4.1983020723165216e-5
Birds,200,42,(Intercept),2.1320801787107846,0.021971664901154944,2.0887530101916294,2.17540734722994,97.03771599933292,1.5400009096530817e-169
Birds,200,42,relative_time_first_species,-0.16365839224416145,0.034814228551988464,-0.23231053841561325,-0.09500624607270966,-4.700905320931314,4.830673219165872e-6
Birds,200,43,(Intercept),2.119203308447711,0.021061163747309593,2.077671608654576,2.160735008240846,100.62137752090852,1.305060508745742e-172
Birds,200,43,relative_time_first_species,-0.1409496214090468,0.03252379829910728,-0.20508513851539395,-0.07681410430269965,-4.33373802508533,2.3252687311827607e-5
Birds,200,44,(Intercept),2.1177287760720276,0.021767005074102366,2.0748051880601017,2.1606523640839534,97.29077421825149,9.267259081542258e-170
Birds,200,44,relative_time_first_species,-0.1402169071737861,0.031926635619380056,-0.20317484531593782,-0.07725896903163437,-4.391847260244103,1.824698333123836e-5
